HomeTeam,AwayTeam,Result,Home.Score,Away.Score,Home.Odds,Draw.Odds,Away.Odds
Sunderland,Stoke,Sunderland,2,1,2.6,3.11,3
Sunderland,Burnley,Sunderland,3,0,2.23,3.22,3.59
Sunderland,Southampton,Sunderland,2,1,3.85,3.31,1.86
Sunderland,Newcastle,Sunderland,2,0,2.82,3.3,2.49
Sunderland,Stoke,Sunderland,1,0,2.08,3.34,3.79
Sunderland,Cardiff,Sunderland,4,0,1.94,3.44,4.14
Sunderland,West Brom,Sunderland,3,0,2.03,3.06,4.53
Sunderland,Liverpool,Sunderland,2,1,3.44,3.31,2.17
Sunderland,Reading,Sunderland,3,0,2.02,3.47,3.99
Sunderland,West Ham,Sunderland,3,0,2.41,3.31,3.22
Sunderland,Everton,Sunderland,1,0,3.46,3.37,2.13
Sunderland,Middlesborough,Sunderland,1,0,2.48,3.25,3.15
Sunderland,Swansea,Swansea,0,1,3.72,3.33,2.05
Sunderland,Swansea,Swansea,0,3,2.2,3.4,3.54
Sunderland,Tottenham,Tottenham,1,2,4.47,3.63,1.64
Sunderland,Tottenham,Tottenham,1,2,3.67,3.43,2.1
Sunderland,Watford,Watford,0,1,2.9,3.15,2.65
Sunderland,West Brom,West Brom,2,4,2.54,3.33,2.94
Sunderland,West Ham,West Ham,0,2,2.27,3.3,3.44
Swansea,Arsenal,Arsenal,0,2,4.99,3.75,1.52
Swansea,Arsenal,Arsenal,0,2,3.35,3.38,2.11
Swansea,Arsenal,Arsenal,0,2,3.54,3.36,2.15
Swansea,Chelsea,Chelsea,0,5,6.6,4.06,1.43
Swansea,Crystal Palace,Crystal Palace,4,5,4.43,3.32,2.32
Swansea,Everton,Draw,0,0,2.34,3.29,3.18
Swansea,Tottenham,Draw,2,2,2.73,3.26,2.76
Swansea,Bournemouth,Draw,3,3,1.89,3.54,4.53
Swansea,West Ham,Draw,0,0,2.14,3.32,3.61
Swansea,Watford,Draw,1,1,2.43,3.25,3.05
Swansea,Crystal Palace,Draw,1,1,2.26,3.23,3.45
Swansea,Southampton,Draw,0,0,2.97,3.2,2.44
Swansea,Norwich,Draw,0,0,1.93,3.37,4.15
Swansea,Aston Villa,Draw,0,0,1.54,3.88,6.34
Swansea,Southampton,Draw,0,0,2.56,3.37,2.87
Swansea,Newcastle,Draw,2,2,1.87,3.53,4.67
Swansea,Crystal Palace,Draw,1,1,1.81,3.62,4.89
Swansea,Sunderland,Draw,1,1,1.93,3.44,4.32
Swansea,Liverpool,Draw,0,0,3.96,3.42,1.94
Swansea,Everton,Draw,1,1,2.53,3.36,2.99
Swansea,West Ham,Draw,0,0,1.68,3.7,5.18
Swansea,Stoke,Draw,3,3,1.88,3.45,4.51
Swansea,Hull,Draw,1,1,1.69,3.57,5.19
Swansea,Man City,Draw,2,2,5.58,4.12,1.35
Swansea,Chelsea,Draw,0,0,5.23,3.74,1.48
Swansea,Southampton,Draw,0,0,2.4,3.33,3.02
Swansea,Sunderland,Draw,3,3,2.26,3.29,3.32
Swansea,Reading,Draw,3,3,1.98,3.51,4.35
Swansea,Chelsea,Draw,1,1,4.75,3.74,1.59
Swansea,Liverpool,Draw,1,1,3.64,3.44,2.13
Swansea,Man United,Draw,1,1,5.56,4.05,1.55
Swansea,Aston Villa,Draw,2,2,1.62,4,6.32
Swansea,Newcastle,Draw,1,1,2.08,3.53,3.63
Swansea,Southampton,Draw,1,1,2.35,3.3,3.2
Swansea,Man City,Draw,1,1,5.1,3.78,1.55
Swansea,Bournemouth,Draw,2,2,2.19,3.34,3.79
Swansea,Leicester,Draw,1,1,1.17,2.33,4.05
Swansea,Norwich,Draw,3,3,1.75,5.16,5.43
Swansea,Middlesborough,Draw,2,2,3.29,3.35,2.19
Swansea,Everton,Everton,0,2,3.21,3.32,2.24
Swansea,Everton,Everton,1,3,3.1,3.33,2.63
Swansea,Fulham,Fulham,1,2,1.78,3.79,4.8
Swansea,Fulham,Fulham,2,3,3.46,3.44,4.08
Swansea,Hull,Hull,2,3,2.41,3.44,3.37
Swansea,Leicester,Leicester,0,3,2.8,3.32,2.58
Swansea,Liverpool,Liverpool,2,3,3.77,3.44,1.98
Swansea,Man City,Man City,0,1,6.65,4.49,1.24
Swansea,Man City,Man City,2,4,5.22,3.82,1.66
Swansea,Man United,Man United,0,4,4.41,3.59,1.72
Swansea,Norwich,Norwich,2,5,1.84,3.58,4.72
Swansea,QPR,QPR,2,3,2.97,3.27,5.34
Swansea,Stoke,Stoke,0,1,2.05,3.32,4
Swansea,Sunderland,Sunderland,3,4,1.75,3.67,5.13
Swansea,Newcastle,Swansea,2,0,1.97,3.51,4.14
Swansea,Man United,Swansea,2,0,3.43,3.25,2.12
Swansea,West Brom,Swansea,1,0,1.95,3.36,4.23
Swansea,Chelsea,Swansea,1,0,3.91,3.41,1.83
Swansea,Liverpool,Swansea,3,0,3.29,3.39,2.12
Swansea,Burnley,Swansea,1,0,1.67,3.71,5.74
Swansea,West Brom,Swansea,3,0,1.88,3.53,4.66
Swansea,Leicester,Swansea,2,0,1.92,3.61,4.21
Swansea,Arsenal,Swansea,2,0,3.54,3.37,1.99
Swansea,QPR,Swansea,2,0,1.77,3.62,4.99
Swansea,Aston Villa,Swansea,1,0,1.73,3.55,5.18
Swansea,Man United,Swansea,2,1,3.93,3.44,1.85
Swansea,Hull,Swansea,3,0,1.92,3.42,4.3
Swansea,Stoke,Swansea,2,0,2.32,3.22,3.33
Swansea,Sunderland,Swansea,4,0,1.54,3.97,6.27
Swansea,Newcastle,Swansea,2,0,2.1,3.45,3.63
Swansea,Fulham,Swansea,2,0,1.71,3.71,5.35
Swansea,Cardiff,Swansea,2,0,1.76,3.67,4.95
Swansea,Crystal Palace,Swansea,1,0,1.76,3.49,4.94
Swansea,Norwich,Swansea,3,0,1.77,3.56,5.09
Swansea,Aston Villa,Swansea,4,1,1.64,3.76,5.6
Swansea,West Ham,Swansea,3,1,2.08,3.33,3.67
Swansea,Wigan,Swansea,2,1,2.06,3.48,4.02
Swansea,West Brom,Swansea,3,1,2.42,3.32,2.99
Swansea,Stoke,Swansea,2,0,2.14,3.38,3.63
Swansea,QPR,Swansea,4,1,1.87,3.56,4.75
Swansea,Watford,Swansea,2,0,2.18,3.51,5.04
Swansea,Burnley,Swansea,1,0,4.29,2.33,1.33
Swansea,Cardiff,Swansea,4,0,2.68,3.97,4.18
Swansea,Reading,Swansea,1,0,1.84,3.45,3.35
Swansea,Wigan,Swansea,1,0,1.21,3.97,3.39
Swansea,Tottenham,Tottenham,0,2,2.61,3.27,2.75
Swansea,Tottenham,Tottenham,0,2,3.19,3.31,2.25
Swansea,Tottenham,Tottenham,0,3,3.34,3.34,2.18
Swansea,West Brom,West Brom,1,2,1.99,3.4,4.06
Swansea,West Ham,West Ham,0,1,2.31,3.3,3.33
Tottenham,Arsenal,Arsenal,2,3,2.52,3.32,2.88
Tottenham,Arsenal,Arsenal,0,1,3.05,3.26,2.33
Tottenham,Chelsea,Chelsea,2,4,2.76,3.36,2.72
Tottenham,Stoke,Draw,3,3,1.78,3.73,5.11
Tottenham,Everton,Draw,0,0,2.01,3.43,4
Tottenham,Crystal Palace,Draw,0,0,1.99,3.55,4.14
Tottenham,Liverpool,Draw,0,0,2.57,3.31,2.89
Tottenham,Chelsea,Draw,0,0,2.66,3.26,2.71
Tottenham,Leicester,Draw,0,0,1.76,3.69,4.96
Tottenham,Watford,Draw,1,1,1.5,4.15,7.31
Tottenham,West Brom,Draw,0,0,1.45,4.2,7
Tottenham,Crystal Palace,Draw,0,0,1.57,3.96,6.18
Tottenham,Man United,Draw,0,0,3.27,3.43,2.17
Tottenham,Swansea,Draw,2,2,1.75,3.69,5.26
Tottenham,Aston Villa,Draw,1,1,1.56,4.12,6.2
Tottenham,Swansea,Draw,0,0,1.54,4.09,6.55
Tottenham,Chelsea,Draw,1,1,2.76,3.25,2.63
Tottenham,Hull,Draw,1,1,1.35,4.52,8.94
Tottenham,Newcastle,Draw,1,1,1.55,4.2,6.94
Tottenham,Man United,Draw,2,2,2.79,3.28,2.56
Tottenham,West Brom,Draw,1,1,1.47,4.12,7.07
Tottenham,Everton,Draw,0,0,2.09,3.32,3.7
Tottenham,Southampton,Draw,3,3,2.1,3.39,3.84
Tottenham,West Brom,Draw,1,1,1.45,4.26,7.49
Tottenham,Norwich,Draw,1,1,1.33,4.86,8.67
Tottenham,Wigan,Draw,1,1,1.4,4.59,8.05
Tottenham,Swansea,Draw,1,1,1.66,3.97,5.77
Tottenham,Stoke,Draw,1,1,1.63,3.74,6.43
Tottenham,Man United,Draw,1,1,3.1,3.53,2.24
Tottenham,Fulham,Draw,1,1,1.47,4.27,7.07
Tottenham,Everton,Draw,2,2,2.29,3.35,3.43
Tottenham,Southampton,Draw,1,1,1.38,4.68,7.71
Tottenham,Liverpool,Liverpool,0,2,2.75,3.25,2.74
Tottenham,Liverpool,Liverpool,0,4,2.53,3.36,2.94
Tottenham,Man City,Man City,0,1,3.85,3.57,1.89
Tottenham,Man City,Man City,0,4,3.73,3.6,1.95
Tottenham,Newcastle,Newcastle,1,2,1.28,5.11,9.32
Tottenham,Newcastle,Newcastle,1,2,1.73,3.81,5.11
Tottenham,Southampton,Southampton,1,2,1.95,3.6,4.08
Tottenham,Stoke,Stoke,0,2,1.63,3.76,5.96
Tottenham,Man City,Tottenham,4,1,4.18,3.61,1.86
Tottenham,Aston Villa,Tottenham,3,0,1.39,4.6,8.5
Tottenham,West Ham,Tottenham,4,0,1.61,4.05,6.36
Tottenham,Norwich,Tottenham,3,0,1.41,4.46,8.29
Tottenham,Sunderland,Tottenham,4,1,1.36,4.92,9.7
Tottenham,Swansea,Tottenham,2,1,1.48,4.21,8.6
Tottenham,Bournemouth,Tottenham,3,0,1.5,4.24,6.76
Tottenham,Man United,Tottenham,2,0,2.01,3.44,3.87
Tottenham,West Brom,Tottenham,1,0,1.18,6.03,14.19
Tottenham,QPR,Tottenham,4,0,1.45,4.32,8.26
Tottenham,Southampton,Tottenham,1,0,2.2,3.4,3.5
Tottenham,Everton,Tottenham,3,1,2.41,3.39,3.17
Tottenham,Burnley,Tottenham,3,1,1.49,4.25,7.2
Tottenham,Chelsea,Tottenham,4,2,4.64,3.59,1.68
Tottenham,Sunderland,Tottenham,2,1,1.61,4.03,6.15
Tottenham,Arsenal,Tottenham,2,1,3.32,3.33,2.14
Tottenham,Leicester,Tottenham,4,2,1.53,4.23,6.52
Tottenham,Hull,Tottenham,2,0,1.72,3.84,4.88
Tottenham,Norwich,Tottenham,2,0,1.42,4.28,8.38
Tottenham,Stoke,Tottenham,2,0,1.46,4.19,7.56
Tottenham,Crystal Palace,Tottenham,2,0,1.29,4.87,10.17
Tottenham,Cardiff,Tottenham,1,0,1.28,5.11,10.18
Tottenham,Sunderland,Tottenham,4,1,1.58,4.04,6.92
Tottenham,Fulham,Tottenham,2,1,1.46,4.5,6.8
Tottenham,Aston Villa,Tottenham,3,0,1.43,4.34,7.69
Tottenham,QPR,Tottenham,2,1,1.46,4.15,7.8
Tottenham,Aston Villa,Tottenham,2,0,1.46,4.31,8.11
Tottenham,West Ham,Tottenham,2,1,1.65,3.88,6.17
Tottenham,Liverpool,Tottenham,3,1,2.4,3.39,3.17
Tottenham,Reading,Tottenham,3,1,1.38,5.09,10.32
Tottenham,Newcastle,Tottenham,2,1,1.67,3.83,5.57
Tottenham,Arsenal,Tottenham,3,0,2.36,3.46,3.07
Tottenham,Man City,Tottenham,2,1,3.3,3.39,2.23
Tottenham,Sunderland,Tottenham,1,0,1.25,5.9,12.69
Tottenham,West Ham,West Ham,2,3,1.85,3.61,4.81
Tottenham,West Ham,West Ham,0,2,1.38,4.44,8.66
Watford,Arsenal,Arsenal,0,2,5.64,4.1,1.39
Watford,Bournemouth,Bournemouth,0,3,3.3,3.84,5.9
Watford,Burnley,Burnley,1,3,1.46,3.52,4.33
Watford,Cardiff,Cardiff,1,3,7.28,3.68,1.55
Watford,West Brom,Draw,0,0,2.4,3.3,3.04
Watford,Southampton,Draw,0,0,2.74,3.26,2.64
Watford,Swansea,Draw,0,0,2.8,3.24,2.65
Watford,Crystal Palace,Draw,0,0,2.57,3.24,2.85
Watford,Chelsea,Draw,0,0,4.19,3.38,1.8
Watford,Bournemouth,Draw,0,0,2.36,3.22,3.18
Watford,Leicester,Draw,0,0,2.93,3.31,2.38
Watford,Everton,Draw,1,1,3.47,3.26,2.19
Watford,Aston Villa,Draw,2,2,1.65,3.87,5.62
Watford,Leicester,Draw,2,2,1.48,3.1,3.52
Watford,Norwich,Draw,1,1,3.68,4.05,6.44
Watford,Swansea,Draw,0,0,1.29,3.85,3.51
Watford,Crystal Palace,Draw,0,0,3.1,3.12,3.55
Watford,Reading,Draw,1,1,2.09,3.79,7.71
Watford,Fulham,Draw,0,0,2.35,3.61,3.46
Watford,Middlesborough,Draw,3,3,2.86,3.26,2.61
Watford,Hull,Hull,1,3,2.83,4.32,5.44
Watford,Man City,Man City,0,2,5.14,3.82,1.51
Watford,Man United,Man United,0,2,4.15,3.47,1.85
Watford,Stoke,Stoke,0,2,2.46,3.14,3.08
Watford,Sunderland,Sunderland,2,3,2.13,3.56,3.54
Watford,Tottenham,Tottenham,1,2,3.63,3.35,1.96
Watford,West Ham,Watford,2,0,2.7,3.25,2.65
Watford,Norwich,Watford,2,0,2.16,3.29,3.64
Watford,Liverpool,Watford,3,0,4.12,3.37,1.82
Watford,Newcastle,Watford,2,0,2.09,3.42,3.72
Watford,QPR,Watford,2,1,2.32,4.05,5.65
Watford,Wigan,Watford,1,0,2.51,5.9,10.21
West Brom,Arsenal,Arsenal,0,2,4.3,3.56,1.71
West Brom,Bournemouth,Bournemouth,0,2,2.55,3.27,2.86
West Brom,Chelsea,Chelsea,0,1,7.35,4.26,1.22
West Brom,Chelsea,Draw,2,2,5.84,3.78,1.4
West Brom,Southampton,Draw,0,0,2.94,3.23,2.46
West Brom,Everton,Draw,2,2,3,3.23,2.39
West Brom,Sunderland,Draw,0,0,2,3.34,4.2
West Brom,Leicester,Draw,2,2,2.8,3.31,2.54
West Brom,Tottenham,Draw,1,1,4.26,3.47,1.69
West Brom,Newcastle,Draw,0,0,2.23,3.27,3.44
West Brom,Aston Villa,Draw,0,0,2.12,3.21,3.73
West Brom,Swansea,Draw,0,0,2.63,3.06,2.96
West Brom,Crystal Palace,Draw,3,3,2.69,3.13,2.81
West Brom,Man United,Draw,0,0,4.3,3.37,1.66
West Brom,Norwich,Draw,0,0,2.2,3.22,3.43
West Brom,Watford,Draw,1,1,2.39,3.12,3.27
West Brom,Liverpool,Draw,1,1,2.46,3.49,2.77
West Brom,Sunderland,Draw,2,2,2.32,3.3,3.24
West Brom,Man United,Draw,2,2,5.02,3.96,1.56
West Brom,Crystal Palace,Draw,3,3,1.9,3.48,4.26
West Brom,Arsenal,Draw,0,0,4.4,3.66,1.72
West Brom,Aston Villa,Draw,0,0,2.23,3.26,3.34
West Brom,Hull,Draw,0,0,2.04,3.35,3.93
West Brom,Leicester,Draw,3,3,2.2,3.36,3.59
West Brom,Liverpool,Draw,0,0,4.28,3.57,1.78
West Brom,Southampton,Draw,0,0,2.28,3.35,3.21
West Brom,Arsenal,Draw,1,1,4.91,3.8,1.56
West Brom,Aston Villa,Draw,3,3,2.07,3.38,3.66
West Brom,Man City,Draw,3,3,5.95,3.99,1.38
West Brom,Hull,Draw,1,1,1.9,3.41,4.3
West Brom,Newcastle,Draw,0,0,2.55,3.36,2.66
West Brom,Fulham,Draw,1,1,1.75,3.71,4.7
West Brom,Cardiff,Draw,3,3,1.83,3.62,4.68
West Brom,Tottenham,Draw,3,3,3.13,3.36,2.32
West Brom,West Ham,Draw,1,1,1.94,3.54,4.13
West Brom,Reading,Draw,0,0,1.72,3.57,4.75
West Brom,QPR,Draw,3,3,1.89,3.58,4.47
West Brom,Stoke,Draw,1,1,2.09,3.38,3.81
West Brom,West Ham,Draw,1,1,1.99,3.45,3.96
West Brom,Aston Villa,Draw,3,3,1.77,3.8,4.94
West Brom,Tottenham,Draw,1,1,3.69,3.44,2.08
West Brom,Newcastle,Draw,1,1,2.29,3.32,3.29
West Brom,Wigan,Draw,2,2,2.44,3.38,3.1
West Brom,Man United,Draw,5,5,4.76,3.75,1.64
West Brom,Everton,Everton,0,2,3.48,3.28,2.06
West Brom,Everton,Everton,0,1,3.35,3.36,2.14
West Brom,Fulham,Fulham,1,2,2.02,3.45,3.99
West Brom,Liverpool,Liverpool,0,1,6.09,3.76,1.37
West Brom,Man City,Man City,0,3,5.4,3.87,1.49
West Brom,Man City,Man City,0,3,6.79,4.25,1.24
West Brom,Man City,Man City,0,2,5.29,3.66,1.6
West Brom,Man United,Man United,0,2,5.09,3.68,1.53
West Brom,Newcastle,Newcastle,0,2,2.37,3.3,3.06
West Brom,Norwich,Norwich,1,2,1.83,3.54,4.87
West Brom,QPR,QPR,0,4,1.75,3.59,5.36
West Brom,Stoke,Stoke,0,2,2.08,3.43,3.59
West Brom,Swansea,Swansea,0,2,2.51,3.44,2.83
West Brom,Tottenham,Tottenham,0,3,2.89,3.21,2.52
West Brom,Arsenal,West Brom,2,1,6.51,4.32,1.26
West Brom,Stoke,West Brom,2,0,2.84,3.11,2.66
West Brom,Burnley,West Brom,4,0,2.02,3.44,4.16
West Brom,Swansea,West Brom,2,0,2.57,3.17,2.93
West Brom,Southampton,West Brom,1,0,3.44,3.23,2.23
West Brom,Stoke,West Brom,1,0,2.42,3.13,3.19
West Brom,Chelsea,West Brom,2,0,4.15,3.44,1.78
West Brom,Sunderland,West Brom,2,0,2.02,3.33,3.9
West Brom,Crystal Palace,West Brom,2,0,1.49,3.99,6.62
West Brom,Liverpool,West Brom,2,1,4.17,3.5,1.77
West Brom,Everton,West Brom,2,0,2.98,3.33,2.42
West Brom,Southampton,West Brom,2,0,1.75,3.69,5.29
West Brom,Chelsea,West Brom,2,1,4.24,3.66,1.89
West Brom,Norwich,West Brom,2,1,2.01,3.48,3.93
West Brom,Sunderland,West Brom,2,0,2.02,3.39,4.02
West Brom,Swansea,West Brom,2,1,2.39,3.32,3.22
West Brom,West Ham,West Ham,0,3,3.82,3.42,1.95
West Brom,West Ham,West Ham,1,3,2.6,3.29,2.92
West Ham,Arsenal,Arsenal,0,3,3.38,3.48,2.07
West Ham,Arsenal,Arsenal,0,2,6.31,4.01,1.41
West Ham,Arsenal,Arsenal,1,2,4.2,3.66,1.87
West Ham,Bournemouth,Bournemouth,2,4,2.37,3.36,3.32
West Ham,Chelsea,Chelsea,0,1,5.96,4.06,1.38
West Ham,Chelsea,Chelsea,0,3,5.99,3.83,1.44
West Ham,Crystal Palace,Crystal Palace,0,2,2.17,3.39,3.68
West Ham,Norwich,Draw,2,2,2.29,3.36,3.44
West Ham,Everton,Draw,1,1,2.65,3.36,2.73
West Ham,Stoke,Draw,0,0,2.72,3.21,2.76
West Ham,Man City,Draw,2,2,5.05,3.89,1.47
West Ham,Tottenham,Draw,1,1,3.96,3.38,1.82
West Ham,Crystal Palace,Draw,3,3,1.98,3.41,4.13
West Ham,Arsenal,Draw,3,3,3.92,3.6,1.83
West Ham,Man United,Draw,2,2,3.09,3.39,2.24
West Ham,Tottenham,Draw,0,0,3.63,3.41,1.94
West Ham,Aston Villa,Draw,0,0,1.75,3.61,5.16
West Ham,Newcastle,Draw,0,0,2.24,3.33,3.26
West Ham,West Brom,Draw,1,1,1.81,3.61,4.57
West Ham,Man United,Draw,0,0,4.07,3.43,1.78
West Ham,Sunderland,Draw,0,0,1.84,3.56,4.59
West Ham,Stoke,Draw,1,1,2.27,3.3,3.42
West Ham,Burnley,Draw,1,1,2.31,3.33,3.25
West Ham,Stoke,Draw,0,0,1.9,3.51,4.14
West Ham,Everton,Draw,2,2,3.03,3.31,2.34
West Ham,Aston Villa,Draw,0,0,2.2,3.4,3.38
West Ham,Sunderland,Draw,0,0,1.93,3.48,4.2
West Ham,West Brom,Draw,3,3,2.35,3.32,3.29
West Ham,Crystal Palace,Draw,0,0,2.21,3.21,3.55
West Ham,Sunderland,Draw,1,1,2.24,3.37,3.33
West Ham,Man City,Draw,3,1,5.27,3.88,1.51
West Ham,Stoke,Draw,1,1,2.03,3.53,4.08
West Ham,Liverpool,Draw,2,2,3.03,3.3,2.41
West Ham,QPR,Draw,1,1,2.1,3.44,3.85
West Ham,Swansea,Draw,1,1,2.48,3.27,3.14
West Ham,Tottenham,Draw,3,3,3.58,3.38,2.18
West Ham,Man United,Draw,2,2,5.54,3.79,1.5
West Ham,Newcastle,Draw,1,1,2.39,3.32,3.14
West Ham,Everton,Everton,0,2,2.77,3.27,2.62
West Ham,Everton,Everton,1,2,2.95,3.34,2.4
West Ham,Leicester,Leicester,0,3,2.27,3.34,3.41
West Ham,Liverpool,Liverpool,0,2,8.25,4.89,1.17
West Ham,Man City,Man City,0,2,5.5,3.77,1.51
West Ham,Man United,Man United,0,3,4.64,3.6,1.66
West Ham,Newcastle,Newcastle,1,3,3.02,3.32,2.45
West Ham,Southampton,Southampton,1,2,2.7,3.24,2.77
West Ham,Swansea,Swansea,0,4,1.43,4.5,7.99
West Ham,Newcastle,West Ham,2,0,2.26,3.38,3.4
West Ham,Chelsea,West Ham,2,0,3.97,3.59,1.74
West Ham,West Brom,West Ham,1,0,2.08,3.37,3.86
West Ham,Southampton,West Ham,2,1,3.35,3.35,2.15
West Ham,Liverpool,West Ham,2,0,3.93,3.47,1.9
West Ham,Aston Villa,West Ham,2,0,1.91,3.49,4.29
West Ham,Sunderland,West Ham,1,0,1.82,3.59,4.51
West Ham,Watford,West Ham,3,0,1.56,4.06,6.35
West Ham,Liverpool,West Ham,2,1,4.63,3.77,1.61
West Ham,QPR,West Ham,2,0,1.93,3.49,4.32
West Ham,Man City,West Ham,2,0,6.27,4.29,1.32
West Ham,Swansea,West Ham,2,1,2.42,3.35,3.1
West Ham,Leicester,West Ham,2,0,1.68,3.72,5.52
West Ham,Hull,West Ham,2,0,1.75,3.66,5.3
West Ham,Cardiff,West Ham,2,0,1.94,3.52,4.11
West Ham,Fulham,West Ham,2,0,1.94,3.45,4.41
West Ham,Swansea,West Ham,2,0,2.88,3.31,2.45
West Ham,Norwich,West Ham,2,0,2.04,3.41,3.93
West Ham,Southampton,West Ham,3,1,3.02,3.31,2.46
West Ham,Hull,West Ham,2,0,2.22,3.25,3.45
West Ham,Tottenham,West Ham,3,0,4.28,3.55,1.66
West Ham,Aston Villa,West Ham,3,2,2.27,3.35,3.29
West Ham,Fulham,West Ham,3,1,2.63,3.35,2.92
West Ham,Southampton,West Ham,4,0,1.86,3.58,4.39
West Ham,Chelsea,West Ham,2,1,4.1,3.53,1.83
West Ham,Norwich,West Ham,3,0,2.16,3.35,3.52
West Ham,West Brom,West Ham,3,1,2.36,3.29,3.34
West Ham,Wigan,West Ham,2,1,2.37,3.36,3.38
West Ham,Reading,West Ham,4,2,1.67,3.84,5.73
Wigan,Chelsea,Chelsea,0,3,6.36,3.99,1.27
Wigan,Stoke,Draw,2,2,2.28,3.28,3.27
Wigan,Everton,Draw,3,3,3.99,3.37,1.97
Wigan,Reading,Draw,2,2,1.87,3.62,4.47
Wigan,QPR,Draw,2,2,2.4,3.32,3.1
Wigan,Arsenal,Draw,1,1,4.97,3.86,1.53
Wigan,Sunderland,Draw,3,3,2.2,3.33,3.64
Wigan,Southampton,Draw,2,2,2.14,3.39,3.68
Wigan,Norwich,Draw,0,0,1.91,3.48,4.27
Wigan,Tottenham,Draw,2,2,3.99,3.59,1.83
Wigan,Aston Villa,Draw,3,3,2.09,3.5,3.53
Wigan,Crystal Palace,Draw,2,2,1.55,4.19,3.79
Wigan,Burnley,Draw,1,1,1.89,3.58,4.47
Wigan,Cardiff,Draw,1,1,1.2,6.19,15.52
Wigan,Middlesborough,Draw,1,1,2.35,3.55,3.74
Wigan,Fulham,Fulham,1,2,2.45,3.25,2.97
Wigan,Fulham,Fulham,2,3,1.22,5.34,7.44
Wigan,Leicester,Leicester,1,4,1.84,3.45,3.5
Wigan,Liverpool,Liverpool,1,5,4.6,3.76,1.64
Wigan,Man City,Man City,0,2,6.36,4.1,1.33
Wigan,Man United,Man United,0,4,6.7,4.33,1.32
Wigan,QPR,QPR,1,3,3.07,3.27,2.27
Wigan,West Brom,West Brom,1,3,2.43,3.36,3.1
Wigan,West Ham,Wigan,2,1,2.42,3.38,3.25
Wigan,Newcastle,Wigan,2,0,2.31,3.35,3.34
Wigan,Swansea,Wigan,3,2,1.78,3.7,4.89
Wigan,Bournemouth,Wigan,2,0,4.67,3.35,3.11
Wigan,Norwich,Wigan,2,0,1.95,3.5,3.84
Wigan,Swansea,Wigan,2,1,1.94,3.86,4.33
Wigan,Wigan,Wigan,0,1,4.22,2.33,1.22
Wigan,Reading,Wigan,2,0,1.98,3.51,4.35
